Dia,Mes,Anio,Hora,SO2 ,NO ,PM10,O3 ,CO mg/m3,Benceno,Tolueno,Xileno,NO2 
31,1,2010,5.00,18.00,1.00,6.00,64.00,0.10,2.00,2.00,2.00,11.00
31,1,2010,6.00,18.00,1.00,3.00,72.00,0.10,2.00,2.00,2.00,9.00
31,1,2010,7.00,17.00,3.00,13.00,69.00,0.10,2.00,2.00,2.00,18.00
31,1,2010,8.00,16.00,4.00,23.00,72.00,0.10,2.00,4.00,3.00,19.00
31,1,2010,9.00,13.00,2.00,18.00,69.00,0.10,2.00,2.00,2.00,16.00
31,1,2010,10.00,16.00,8.00,17.00,41.00,0.10,2.00,4.00,2.00,37.00
31,1,2010,11.00,18.00,12.00,17.00,34.00,0.30,3.00,8.00,4.00,42.00
31,1,2010,12.00,16.00,18.00,31.00,35.00,0.10,3.00,9.00,4.00,42.00
31,1,2010,13.00,18.00,10.00,23.00,44.00,0.10,2.00,5.00,3.00,30.00
31,1,2010,14.00,19.00,8.00,25.00,50.00,0.10,2.00,3.00,2.00,18.00
31,1,2010,15.00,15.00,9.00,33.00,47.00,0.20,2.00,3.00,2.00,19.00
31,1,2010,16.00,17.00,2.00,27.00,50.00,0.30,2.00,2.00,2.00,19.00
31,1,2010,17.00,19.00,4.00,37.00,45.00,0.20,2.00,4.00,2.00,26.00
31,1,2010,18.00,19.00,2.00,23.00,56.00,0.10,2.00,2.00,2.00,14.00
31,1,2010,19.00,18.00,8.00,27.00,36.00,0.10,2.00,2.00,2.00,33.00
31,1,2010,20.00,20.00,35.00,33.00,8.00,0.70,2.00,7.00,3.00,67.00
31,1,2010,21.00,19.00,36.00,27.00,8.00,0.80,3.00,9.00,4.00,59.00
31,1,2010,22.00,20.00,29.00,16.00,9.00,0.80,4.00,17.00,7.00,58.00
31,1,2010,23.00,20.00,28.00,26.00,11.00,0.70,4.00,19.00,8.00,55.00
31,1,2010,24.00,19.00,6.00,16.00,19.00,0.50,3.00,10.00,4.00,38.00
1,2,2010,1.00,18.00,5.00,22.00,21.00,0.30,2.00,7.00,3.00,33.00
1,2,2010,2.00,18.00,3.00,13.00,28.00,0.30,2.00,7.00,3.00,25.00
1,2,2010,3.00,17.00,1.00,13.00,23.00,0.20,2.00,6.00,3.00,26.00
1,2,2010,4.00,17.00,3.00,14.00,26.00,0.10,2.00,4.00,2.00,23.00
1,2,2010,5.00,18.00,1.00,20.00,25.00,0.10,2.00,6.00,2.00,21.00
1,2,2010,6.00,20.00,2.00,19.00,27.00,0.10,2.00,5.00,2.00,20.00
1,2,2010,7.00,18.00,5.00,14.00,39.00,0.10,2.00,3.00,2.00,24.00
1,2,2010,8.00,18.00,20.00,8.00,37.00,0.10,2.00,3.00,2.00,42.00
1,2,2010,9.00,20.00,17.00,11.00,18.00,0.30,3.00,8.00,4.00,57.00
1,2,2010,10.00,21.00,54.00,22.00,7.00,0.30,3.00,9.00,4.00,75.00
1,2,2010,11.00,18.00,29.00,18.00,11.00,0.10,3.00,10.00,4.00,67.00
1,2,2010,12.00,18.00,27.00,41.00,26.00,0.10,3.00,7.00,2.00,52.00
1,2,2010,13.00,19.00,23.00,31.00,34.00,0.10,6.00,16.00,7.00,42.00
1,2,2010,14.00,16.00,34.00,25.00,22.00,0.80,3.00,11.00,5.00,60.00
1,2,2010,15.00,16.00,26.00,45.00,27.00,0.20,5.00,14.00,6.00,43.00
1,2,2010,16.00,18.00,16.00,19.00,32.00,0.30,6.00,14.00,6.00,34.00
1,2,2010,17.00,17.00,17.00,33.00,34.00,0.80,3.00,7.00,3.00,39.00
1,2,2010,18.00,18.00,13.00,19.00,35.00,0.70,4.00,9.00,4.00,39.00
1,2,2010,19.00,21.00,8.00,15.00,45.00,0.50,2.00,5.00,3.00,31.00
1,2,2010,20.00,22.00,12.00,46.00,37.00,0.20,8.00,31.00,16.00,26.00
1,2,2010,21.00,20.00,4.00,35.00,52.00,0.10,5.00,14.00,4.00,11.00
1,2,2010,22.00,18.00,5.00,39.00,50.00,0.10,8.00,25.00,11.00,15.00
1,2,2010,23.00,18.00,4.00,34.00,48.00,0.10,6.00,17.00,7.00,14.00
1,2,2010,24.00,17.00,7.00,35.00,44.00,0.10,8.00,26.00,10.00,22.00
2,2,2010,1.00,17.00,12.00,37.00,38.00,0.10,12.00,33.00,10.00,33.00
2,2,2010,2.00,17.00,4.00,36.00,59.00,0.10,10.00,25.00,7.00,23.00
2,2,2010,3.00,19.00,4.00,39.00,60.00,0.10,7.00,15.00,3.00,25.00
2,2,2010,4.00,17.00,1.00,41.00,64.00,0.10,4.00,8.00,3.00,23.00
2,2,2010,5.00,17.00,2.00,37.00,64.00,0.10,4.00,10.00,3.00,26.00
2,2,2010,6.00,19.00,3.00,33.00,59.00,0.10,4.00,8.00,3.00,28.00
2,2,2010,7.00,18.00,2.00,30.00,63.00,0.10,3.00,5.00,2.00,26.00
2,2,2010,8.00,18.00,1.00,17.00,78.00,0.10,2.00,3.00,2.00,12.00
2,2,2010,9.00,19.00,2.00,13.00,72.00,0.10,2.00,2.00,2.00,14.00
2,2,2010,10.00,20.00,5.00,17.00,57.00,0.10,2.00,3.00,2.00,27.00
2,2,2010,11.00,19.00,13.00,23.00,38.00,0.20,2.00,5.00,2.00,45.00
2,2,2010,12.00,21.00,9.00,18.00,47.00,0.10,2.00,6.00,2.00,38.00
2,2,2010,13.00,36.00,8.00,20.00,61.00,0.10,2.00,6.00,2.00,24.00
2,2,2010,14.00,51.00,9.00,30.00,56.00,0.10,3.00,5.00,2.00,27.00
2,2,2010,15.00,41.00,6.00,33.00,60.00,0.10,3.00,6.00,2.00,25.00
2,2,2010,16.00,32.00,4.00,29.00,63.00,0.10,2.00,4.00,2.00,22.00
2,2,2010,17.00,28.00,2.00,24.00,73.00,0.10,2.00,4.00,2.00,9.00
2,2,2010,18.00,28.00,4.00,35.00,70.00,0.20,2.00,3.00,2.00,16.00
2,2,2010,19.00,23.00,2.00,33.00,73.00,0.30,2.00,3.00,2.00,14.00
2,2,2010,20.00,21.00,1.00,36.00,74.00,0.30,2.00,2.00,2.00,13.00
2,2,2010,21.00,21.00,4.00,33.00,70.00,0.30,2.00,2.00,2.00,16.00
2,2,2010,22.00,19.00,1.00,32.00,70.00,0.10,2.00,4.00,2.00,13.00
2,2,2010,23.00,20.00,2.00,23.00,78.00,0.10,2.00,2.00,2.00,7.00
2,2,2010,24.00,19.00,1.00,14.00,79.00,0.10,2.00,2.00,2.00,5.00
3,2,2010,1.00,19.00,1.00,17.00,77.00,0.10,2.00,2.00,2.00,4.00
3,2,2010,2.00,18.00,1.00,12.00,80.00,0.10,2.00,2.00,2.00,3.00
3,2,2010,3.00,20.00,1.00,7.00,81.00,0.10,2.00,2.00,2.00,2.00
3,2,2010,4.00,19.00,1.00,4.00,84.00,0.20,1.00,1.00,2.00,1.00
3,2,2010,5.00,18.00,1.00,5.00,86.00,0.30,1.00,1.00,2.00,1.00
3,2,2010,6.00,19.00,1.00,7.00,84.00,0.20,2.00,1.00,2.00,3.00
3,2,2010,7.00,20.00,1.00,11.00,83.00,0.10,2.00,2.00,2.00,6.00
3,2,2010,8.00,16.00,6.00,9.00,70.00,0.10,2.00,2.00,2.00,21.00
3,2,2010,9.00,19.00,9.00,11.00,64.00,0.10,3.00,7.00,5.00,28.00
3,2,2010,10.00,22.00,12.00,18.00,54.00,0.40,2.00,4.00,3.00,42.00
3,2,2010,11.00,18.00,12.00,15.00,52.00,0.20,3.00,6.00,4.00,37.00
3,2,2010,12.00,16.00,13.00,15.00,52.00,0.20,2.00,4.00,2.00,36.00
3,2,2010,13.00,21.00,8.00,7.00,63.00,0.10,2.00,3.00,2.00,22.00
3,2,2010,14.00,19.00,8.00,11.00,60.00,0.20,2.00,3.00,2.00,24.00
3,2,2010,15.00,20.00,6.00,13.00,67.00,0.20,2.00,3.00,2.00,16.00
3,2,2010,16.00,20.00,7.00,22.00,65.00,0.10,2.00,3.00,2.00,18.00
3,2,2010,17.00,21.00,5.00,23.00,69.00,0.20,2.00,2.00,2.00,14.00
3,2,2010,18.00,19.00,5.00,25.00,68.00,0.10,2.00,3.00,2.00,19.00
3,2,2010,19.00,20.00,4.00,23.00,70.00,0.10,2.00,3.00,2.00,17.00
3,2,2010,20.00,21.00,3.00,22.00,73.00,0.10,2.00,3.00,2.00,15.00
3,2,2010,21.00,21.00,4.00,31.00,71.00,0.10,2.00,3.00,2.00,16.00
3,2,2010,22.00,21.00,2.00,24.00,71.00,0.10,2.00,3.00,2.00,14.00
3,2,2010,23.00,20.00,2.00,22.00,74.00,0.10,2.00,3.00,2.00,11.00
3,2,2010,24.00,20.00,1.00,17.00,81.00,0.10,2.00,2.00,2.00,5.00
4,2,2010,1.00,20.00,1.00,13.00,83.00,0.10,2.00,2.00,2.00,4.00
4,2,2010,2.00,18.00,1.00,11.00,86.00,0.10,2.00,2.00,2.00,2.00
4,2,2010,3.00,19.00,1.00,10.00,88.00,0.10,2.00,2.00,2.00,2.00
4,2,2010,4.00,20.00,1.00,10.00,88.00,0.10,2.00,1.00,2.00,1.00
4,2,2010,5.00,21.00,1.00,11.00,86.00,0.10,2.00,1.00,2.00,1.00
4,2,2010,6.00,21.00,1.00,10.00,87.00,0.40,2.00,2.00,2.00,2.00
4,2,2010,7.00,24.00,1.00,14.00,83.00,0.30,2.00,2.00,2.00,5.00
4,2,2010,8.00,21.00,4.00,24.00,45.00,0.50,2.00,2.00,2.00,32.00
4,2,2010,9.00,21.00,12.00,41.00,33.00,0.60,3.00,7.00,4.00,49.00
4,2,2010,10.00,20.00,42.00,65.00,22.00,0.80,3.00,12.00,7.00,72.00
4,2,2010,14.00,26.00,3.00,24.00,84.00,0.10,2.00,3.00,2.00,10.00
4,2,2010,15.00,24.00,2.00,16.00,85.00,0.20,2.00,2.00,2.00,7.00
4,2,2010,16.00,26.00,2.00,15.00,83.00,0.20,2.00,1.00,2.00,8.00
4,2,2010,17.00,24.00,3.00,20.00,79.00,0.40,2.00,2.00,2.00,12.00
4,2,2010,18.00,26.00,10.00,35.00,70.00,0.50,2.00,2.00,2.00,24.00
4,2,2010,19.00,27.00,24.00,64.00,40.00,0.80,4.00,12.00,4.00,53.00
4,2,2010,20.00,26.00,22.00,59.00,26.00,0.80,4.00,12.00,6.00,62.00
4,2,2010,21.00,24.00,40.00,68.00,10.00,1.10,3.00,12.00,3.00,78.00
4,2,2010,22.00,25.00,33.00,60.00,10.00,0.80,5.00,23.00,7.00,68.00
4,2,2010,23.00,25.00,40.00,57.00,8.00,0.80,4.00,16.00,11.00,62.00
4,2,2010,24.00,23.00,18.00,40.00,12.00,0.40,4.00,15.00,7.00,55.00
5,2,2010,1.00,18.00,6.00,29.00,24.00,0.30,3.00,10.00,4.00,41.00
5,2,2010,2.00,21.00,3.00,25.00,32.00,0.20,2.00,13.00,3.00,29.00
5,2,2010,3.00,23.00,5.00,23.00,23.00,0.10,2.00,22.00,3.00,31.00
5,2,2010,4.00,24.00,2.00,22.00,29.00,0.10,2.00,18.00,2.00,24.00
5,2,2010,5.00,23.00,1.00,15.00,40.00,0.10,2.00,4.00,2.00,16.00
5,2,2010,6.00,19.00,1.00,12.00,54.00,0.30,2.00,3.00,2.00,10.00
5,2,2010,7.00,20.00,3.00,15.00,51.00,0.40,2.00,3.00,2.00,15.00
5,2,2010,8.00,22.00,23.00,44.00,24.00,0.80,2.00,5.00,3.00,49.00
5,2,2010,9.00,24.00,67.00,67.00,11.00,1.30,4.00,17.00,12.00,80.00
5,2,2010,10.00,23.00,19.00,49.00,40.00,0.50,5.00,21.00,12.00,45.00
5,2,2010,11.00,24.00,7.00,25.00,59.00,0.20,2.00,6.00,4.00,27.00
5,2,2010,12.00,24.00,4.00,15.00,75.00,0.30,2.00,2.00,2.00,14.00
5,2,2010,13.00,22.00,1.00,12.00,86.00,0.20,2.00,2.00,2.00,6.00
5,2,2010,14.00,22.00,1.00,42.00,85.00,0.20,1.00,2.00,2.00,5.00
5,2,2010,15.00,19.00,1.00,10.00,86.00,0.20,2.00,2.00,2.00,3.00
5,2,2010,16.00,22.00,5.00,17.00,77.00,0.20,2.00,2.00,2.00,11.00
5,2,2010,17.00,23.00,2.00,15.00,85.00,0.30,2.00,2.00,2.00,7.00
5,2,2010,18.00,19.00,2.00,16.00,86.00,0.20,2.00,2.00,2.00,8.00
5,2,2010,19.00,17.00,3.00,18.00,69.00,0.20,2.00,2.00,2.00,17.00
5,2,2010,20.00,18.00,3.00,21.00,53.00,0.30,2.00,2.00,2.00,31.00
5,2,2010,21.00,20.00,18.00,34.00,37.00,0.50,2.00,3.00,2.00,40.00
5,2,2010,22.00,21.00,28.00,55.00,17.00,0.80,4.00,18.00,4.00,63.00
5,2,2010,23.00,19.00,23.00,43.00,23.00,0.50,4.00,13.00,4.00,57.00
5,2,2010,24.00,19.00,12.00,36.00,24.00,0.50,3.00,12.00,3.00,53.00
6,2,2010,1.00,20.00,8.00,29.00,33.00,0.20,3.00,11.00,3.00,42.00
6,2,2010,2.00,20.00,6.00,27.00,36.00,0.10,3.00,11.00,3.00,35.00
6,2,2010,3.00,19.00,3.00,21.00,41.00,0.10,2.00,14.00,3.00,25.00
6,2,2010,4.00,18.00,2.00,16.00,45.00,0.10,2.00,10.00,2.00,19.00
6,2,2010,5.00,14.00,1.00,11.00,48.00,0.10,2.00,12.00,2.00,13.00
6,2,2010,6.00,15.00,1.00,4.00,53.00,0.10,2.00,5.00,2.00,15.00
6,2,2010,7.00,20.00,3.00,20.00,41.00,0.30,2.00,32.00,2.00,25.00
6,2,2010,8.00,21.00,9.00,27.00,37.00,0.40,2.00,15.00,3.00,34.00
6,2,2010,9.00,19.00,26.00,48.00,28.00,0.50,3.00,7.00,4.00,48.00
6,2,2010,10.00,21.00,28.00,76.00,25.00,0.60,3.00,8.00,4.00,48.00
6,2,2010,11.00,50.00,30.00,52.00,32.00,0.50,3.00,9.00,3.00,45.00
6,2,2010,12.00,58.00,22.00,36.00,47.00,0.10,2.00,2.00,2.00,31.00
6,2,2010,13.00,47.00,22.00,29.00,43.00,0.50,2.00,2.00,2.00,39.00
6,2,2010,14.00,41.00,11.00,28.00,57.00,0.30,2.00,2.00,2.00,26.00
6,2,2010,15.00,50.00,21.00,20.00,46.00,0.30,2.00,1.00,2.00,41.00
6,2,2010,16.00,72.00,25.00,47.00,41.00,0.20,2.00,1.00,2.00,48.00
6,2,2010,17.00,59.00,20.00,44.00,35.00,0.10,2.00,2.00,2.00,49.00
6,2,2010,18.00,46.00,17.00,47.00,27.00,0.10,2.00,2.00,2.00,54.00
6,2,2010,19.00,30.00,14.00,38.00,23.00,0.10,2.00,2.00,2.00,59.00
6,2,2010,20.00,26.00,8.00,34.00,41.00,0.10,2.00,2.00,2.00,43.00
6,2,2010,21.00,24.00,5.00,37.00,33.00,0.10,2.00,2.00,2.00,38.00
6,2,2010,22.00,24.00,10.00,54.00,12.00,0.10,2.00,2.00,2.00,59.00
6,2,2010,23.00,23.00,33.00,97.00,8.00,0.30,2.00,6.00,2.00,58.00
6,2,2010,24.00,23.00,41.00,158.00,6.00,0.60,3.00,15.00,6.00,51.00
7,2,2010,1.00,23.00,33.00,218.00,7.00,0.80,3.00,15.00,8.00,47.00
7,2,2010,2.00,24.00,35.00,194.00,7.00,0.70,3.00,14.00,4.00,52.00
7,2,2010,3.00,23.00,21.00,175.00,12.00,0.20,3.00,18.00,6.00,51.00
7,2,2010,4.00,24.00,8.00,198.00,20.00,0.10,2.00,9.00,3.00,32.00
7,2,2010,5.00,18.00,3.00,203.00,30.00,0.20,2.00,7.00,3.00,22.00
7,2,2010,6.00,15.00,2.00,228.00,32.00,0.20,2.00,5.00,2.00,18.00
7,2,2010,7.00,21.00,6.00,216.00,25.00,0.50,2.00,5.00,2.00,28.00
7,2,2010,8.00,20.00,8.00,219.00,23.00,0.40,2.00,5.00,3.00,36.00
7,2,2010,9.00,20.00,20.00,236.00,15.00,0.80,2.00,6.00,2.00,46.00
7,2,2010,10.00,21.00,32.00,245.00,14.00,1.00,3.00,10.00,5.00,50.00
7,2,2010,11.00,30.00,11.00,251.00,32.00,0.50,2.00,6.00,2.00,29.00
7,2,2010,12.00,95.00,27.00,258.00,30.00,0.40,3.00,8.00,3.00,44.00
7,2,2010,13.00,31.00,11.00,237.00,55.00,0.40,3.00,6.00,2.00,25.00
7,2,2010,14.00,31.00,11.00,210.00,61.00,0.40,3.00,4.00,2.00,27.00
7,2,2010,15.00,25.00,3.00,204.00,64.00,0.20,3.00,6.00,2.00,14.00
7,2,2010,16.00,21.00,1.00,163.00,71.00,0.10,2.00,2.00,2.00,7.00
7,2,2010,17.00,21.00,2.00,165.00,70.00,0.10,2.00,3.00,2.00,7.00
7,2,2010,18.00,20.00,1.00,183.00,68.00,0.10,2.00,2.00,2.00,7.00
7,2,2010,19.00,21.00,6.00,187.00,49.00,0.20,2.00,3.00,2.00,24.00
7,2,2010,20.00,22.00,10.00,139.00,16.00,0.10,2.00,3.00,2.00,60.00
7,2,2010,21.00,23.00,38.00,149.00,7.00,0.10,2.00,3.00,2.00,71.00
7,2,2010,22.00,21.00,9.00,128.00,50.00,0.20,2.00,5.00,3.00,24.00
7,2,2010,23.00,21.00,1.00,112.00,68.00,0.10,2.00,2.00,2.00,6.00
7,2,2010,24.00,21.00,1.00,103.00,70.00,0.10,2.00,2.00,2.00,3.00
8,2,2010,1.00,21.00,1.00,97.00,68.00,0.10,2.00,2.00,2.00,4.00
8,2,2010,2.00,21.00,1.00,87.00,65.00,0.10,2.00,2.00,2.00,5.00
8,2,2010,3.00,20.00,1.00,90.00,60.00,0.10,2.00,2.00,2.00,6.00
8,2,2010,4.00,20.00,1.00,61.00,61.00,0.10,2.00,2.00,2.00,7.00
8,2,2010,5.00,20.00,1.00,82.00,69.00,0.10,2.00,2.00,2.00,1.00
8,2,2010,6.00,20.00,1.00,43.00,62.00,0.10,1.00,2.00,2.00,4.00
8,2,2010,7.00,21.00,1.00,25.00,62.00,0.10,2.00,2.00,2.00,4.00
8,2,2010,8.00,20.00,19.00,70.00,36.00,0.30,2.00,2.00,2.00,33.00
8,2,2010,9.00,21.00,35.00,126.00,19.00,0.40,4.00,9.00,7.00,50.00
8,2,2010,10.00,22.00,10.00,24.00,37.00,0.10,2.00,11.00,4.00,30.00
8,2,2010,11.00,22.00,7.00,12.00,57.00,0.10,2.00,4.00,2.00,18.00
8,2,2010,12.00,21.00,10.00,13.00,58.00,0.10,2.00,4.00,2.00,20.00
8,2,2010,13.00,21.00,10.00,10.00,61.00,0.10,2.00,4.00,2.00,20.00
8,2,2010,14.00,21.00,5.00,6.00,68.00,0.10,2.00,4.00,3.00,12.00
8,2,2010,15.00,23.00,5.00,9.00,68.00,0.10,2.00,4.00,2.00,17.00
8,2,2010,16.00,23.00,3.00,11.00,75.00,0.10,2.00,2.00,2.00,11.00
8,2,2010,17.00,22.00,4.00,15.00,70.00,0.10,2.00,2.00,2.00,14.00
8,2,2010,18.00,19.00,4.00,25.00,69.00,0.10,2.00,4.00,2.00,16.00
8,2,2010,19.00,19.00,3.00,6.00,67.00,0.10,2.00,5.00,2.00,19.00
8,2,2010,20.00,22.00,2.00,16.00,72.00,0.10,2.00,6.00,2.00,17.00
8,2,2010,21.00,20.00,4.00,17.00,74.00,0.20,3.00,10.00,3.00,17.00
8,2,2010,22.00,17.00,1.00,7.00,85.00,0.10,3.00,7.00,3.00,8.00
8,2,2010,23.00,19.00,1.00,11.00,88.00,0.10,2.00,2.00,2.00,8.00
8,2,2010,24.00,20.00,1.00,13.00,90.00,0.10,2.00,2.00,2.00,6.00
9,2,2010,1.00,19.00,1.00,16.00,94.00,0.10,2.00,2.00,2.00,5.00
9,2,2010,2.00,18.00,1.00,9.00,99.00,0.10,2.00,1.00,2.00,1.00
9,2,2010,3.00,19.00,1.00,10.00,101.00,0.10,2.00,1.00,2.00,1.00
9,2,2010,4.00,20.00,1.00,11.00,100.00,0.10,1.00,1.00,2.00,1.00
9,2,2010,5.00,20.00,1.00,10.00,99.00,0.10,2.00,2.00,2.00,1.00
9,2,2010,6.00,21.00,1.00,10.00,99.00,0.10,2.00,1.00,2.00,1.00
9,2,2010,7.00,21.00,1.00,17.00,94.00,0.10,2.00,1.00,2.00,4.00
9,2,2010,8.00,20.00,2.00,19.00,77.00,0.10,2.00,2.00,2.00,18.00
9,2,2010,9.00,21.00,2.00,24.00,68.00,0.10,2.00,3.00,3.00,29.00
9,2,2010,10.00,20.00,3.00,22.00,81.00,0.30,2.00,2.00,2.00,16.00
9,2,2010,11.00,20.00,4.00,19.00,83.00,0.40,2.00,3.00,2.00,14.00
9,2,2010,12.00,20.00,3.00,19.00,86.00,0.40,2.00,4.00,2.00,11.00
9,2,2010,15.00,26.00,5.00,23.00,83.00,0.50,2.00,3.00,2.00,16.00
9,2,2010,16.00,23.00,6.00,21.00,81.00,0.50,2.00,3.00,2.00,18.00
9,2,2010,17.00,22.00,4.00,18.00,84.00,0.40,2.00,3.00,2.00,13.00
9,2,2010,18.00,21.00,7.00,16.00,74.00,0.30,2.00,3.00,2.00,22.00
9,2,2010,19.00,22.00,6.00,26.00,73.00,0.30,2.00,4.00,3.00,21.00
9,2,2010,20.00,23.00,3.00,20.00,75.00,0.40,2.00,3.00,2.00,17.00
9,2,2010,21.00,22.00,3.00,25.00,65.00,0.30,2.00,5.00,4.00,25.00
9,2,2010,22.00,21.00,3.00,15.00,78.00,0.10,2.00,3.00,2.00,15.00
9,2,2010,23.00,21.00,1.00,12.00,76.00,0.10,2.00,2.00,2.00,13.00
9,2,2010,24.00,20.00,1.00,10.00,82.00,0.10,2.00,2.00,2.00,8.00
10,2,2010,1.00,20.00,2.00,15.00,77.00,0.10,2.00,2.00,2.00,12.00
10,2,2010,2.00,20.00,1.00,12.00,77.00,0.10,2.00,2.00,2.00,9.00
10,2,2010,3.00,21.00,1.00,9.00,84.00,0.10,2.00,2.00,2.00,3.00
10,2,2010,4.00,21.00,1.00,6.00,86.00,0.10,2.00,3.00,2.00,2.00
10,2,2010,5.00,21.00,1.00,3.00,91.00,0.10,2.00,6.00,2.00,1.00
10,2,2010,6.00,21.00,1.00,19.00,85.00,0.10,2.00,2.00,2.00,4.00
10,2,2010,7.00,21.00,5.00,19.00,54.00,0.20,2.00,3.00,2.00,28.00
10,2,2010,8.00,25.00,20.00,37.00,27.00,0.40,4.00,14.00,7.00,59.00
10,2,2010,9.00,25.00,17.00,23.00,38.00,0.30,4.00,11.00,8.00,52.00
10,2,2010,10.00,21.00,6.00,18.00,69.00,0.20,3.00,8.00,8.00,22.00
10,2,2010,11.00,21.00,4.00,23.00,79.00,0.10,2.00,3.00,2.00,15.00
10,2,2010,12.00,22.00,2.00,18.00,84.00,0.10,2.00,2.00,2.00,9.00
10,2,2010,13.00,22.00,3.00,19.00,81.00,0.10,2.00,2.00,2.00,12.00
10,2,2010,14.00,23.00,10.00,24.00,72.00,0.10,2.00,5.00,3.00,24.00
10,2,2010,15.00,25.00,8.00,22.00,72.00,0.10,2.00,5.00,3.00,20.00
10,2,2010,16.00,22.00,10.00,16.00,69.00,0.10,2.00,5.00,3.00,20.00
10,2,2010,17.00,23.00,7.00,24.00,65.00,0.10,2.00,4.00,2.00,20.00
10,2,2010,18.00,23.00,6.00,25.00,62.00,0.30,3.00,6.00,4.00,21.00
10,2,2010,19.00,23.00,5.00,22.00,55.00,0.30,2.00,5.00,3.00,26.00
10,2,2010,20.00,23.00,7.00,15.00,52.00,0.40,2.00,5.00,3.00,30.00
10,2,2010,21.00,22.00,10.00,18.00,49.00,0.40,2.00,5.00,3.00,34.00
10,2,2010,22.00,22.00,6.00,19.00,50.00,0.30,2.00,6.00,3.00,30.00
10,2,2010,23.00,22.00,4.00,12.00,55.00,0.10,3.00,9.00,5.00,22.00
10,2,2010,24.00,24.00,1.00,9.00,64.00,0.10,2.00,5.00,3.00,12.00
11,2,2010,1.00,21.00,2.00,12.00,66.00,0.10,2.00,4.00,2.00,11.00
11,2,2010,2.00,20.00,1.00,8.00,74.00,0.10,2.00,4.00,2.00,6.00
11,2,2010,3.00,21.00,1.00,6.00,79.00,0.10,2.00,3.00,2.00,2.00
11,2,2010,4.00,22.00,1.00,5.00,80.00,0.10,2.00,2.00,2.00,1.00
11,2,2010,5.00,20.00,1.00,8.00,79.00,0.10,2.00,2.00,2.00,1.00
11,2,2010,6.00,23.00,1.00,9.00,74.00,0.10,2.00,2.00,2.00,4.00
11,2,2010,7.00,22.00,5.00,20.00,66.00,0.30,2.00,4.00,2.00,19.00
11,2,2010,8.00,20.00,4.00,12.00,61.00,0.10,2.00,3.00,3.00,23.00
11,2,2010,9.00,20.00,2.00,13.00,57.00,0.50,2.00,2.00,2.00,18.00
11,2,2010,10.00,22.00,4.00,19.00,55.00,0.20,2.00,2.00,2.00,21.00
11,2,2010,11.00,23.00,3.00,20.00,57.00,0.20,2.00,2.00,2.00,19.00
11,2,2010,12.00,24.00,2.00,14.00,66.00,0.30,2.00,2.00,2.00,10.00
11,2,2010,13.00,21.00,6.00,15.00,67.00,0.40,2.00,2.00,2.00,17.00
11,2,2010,14.00,21.00,2.00,11.00,73.00,0.10,2.00,3.00,2.00,9.00
11,2,2010,15.00,21.00,5.00,11.00,67.00,0.20,2.00,2.00,2.00,14.00
11,2,2010,16.00,20.00,2.00,8.00,72.00,0.10,2.00,4.00,2.00,8.00
11,2,2010,17.00,21.00,3.00,11.00,67.00,0.10,2.00,2.00,2.00,12.00
11,2,2010,18.00,23.00,6.00,18.00,62.00,0.10,2.00,3.00,2.00,21.00
11,2,2010,19.00,23.00,9.00,18.00,52.00,0.20,2.00,3.00,2.00,27.00
11,2,2010,20.00,23.00,14.00,25.00,38.00,0.30,3.00,8.00,4.00,42.00
11,2,2010,21.00,23.00,10.00,23.00,39.00,0.20,3.00,6.00,3.00,38.00
11,2,2010,22.00,23.00,6.00,20.00,42.00,0.30,3.00,6.00,3.00,33.00
11,2,2010,23.00,23.00,3.00,13.00,56.00,0.10,2.00,4.00,3.00,19.00
11,2,2010,24.00,21.00,2.00,13.00,63.00,0.10,2.00,3.00,4.00,11.00
12,2,2010,1.00,22.00,2.00,13.00,63.00,0.10,2.00,2.00,3.00,11.00
12,2,2010,2.00,23.00,1.00,9.00,66.00,0.10,2.00,2.00,2.00,8.00
12,2,2010,3.00,23.00,1.00,7.00,61.00,0.10,2.00,3.00,2.00,8.00
12,2,2010,4.00,23.00,1.00,9.00,53.00,0.10,2.00,3.00,2.00,9.00
12,2,2010,5.00,22.00,1.00,6.00,61.00,0.10,2.00,3.00,2.00,6.00
12,2,2010,6.00,22.00,1.00,26.00,51.00,0.10,2.00,3.00,2.00,10.00
12,2,2010,7.00,21.00,7.00,17.00,37.00,0.10,2.00,4.00,2.00,25.00
12,2,2010,8.00,20.00,37.00,30.00,9.00,0.50,3.00,6.00,3.00,61.00
12,2,2010,9.00,24.00,30.00,26.00,14.00,0.60,3.00,9.00,5.00,57.00
12,2,2010,10.00,27.00,21.00,25.00,27.00,0.20,3.00,9.00,5.00,43.00
12,2,2010,11.00,26.00,21.00,22.00,36.00,0.10,3.00,7.00,3.00,38.00
12,2,2010,12.00,26.00,20.00,20.00,43.00,0.20,3.00,7.00,3.00,37.00
12,2,2010,13.00,82.00,27.00,36.00,42.00,0.10,3.00,7.00,3.00,42.00
12,2,2010,14.00,144.00,27.00,36.00,40.00,0.20,3.00,11.00,3.00,44.00
12,2,2010,15.00,115.00,23.00,31.00,36.00,0.20,3.00,9.00,3.00,47.00
12,2,2010,16.00,94.00,23.00,34.00,34.00,0.30,3.00,8.00,4.00,54.00
12,2,2010,17.00,34.00,8.00,14.00,57.00,0.20,2.00,6.00,2.00,24.00
