id,season,round,localTeam,visitorTeam,localGoals,visitorGoals,resultLocal,resultVisitor
5619,1978-79,22,Valencia,Burgos,1,0,G,P
5620,1978-79,22,Zaragoza,Espanol,8,1,G,P
5621,1978-79,23,Atletico de Bilbao,Real Madrid,3,3,E,E
5622,1978-79,23,Atletico de Madrid,Rayo Vallecano,0,0,E,E
5623,1978-79,23,Burgos,Salamanca,1,0,G,P
5624,1978-79,23,Celta de Vigo,Santander,2,0,G,P
5625,1978-79,23,Espanol,Real Sociedad,2,0,G,P
5626,1978-79,23,Sporting de Gijon,Sevilla,2,0,G,P
5627,1978-79,23,Hercules,Zaragoza,1,0,G,P
5628,1978-79,23,Recreativo de Huel,Valencia,4,3,G,P
5629,1978-79,23,Las Palmas,Barcelona,2,1,G,P
5630,1978-79,24,Barcelona,Atletico de Bilbao,4,3,G,P
5631,1978-79,24,Las Palmas,Hercules,2,1,G,P
5632,1978-79,24,Valencia,Celta de Vigo,4,0,G,P
5633,1978-79,24,Santander,Sporting de Gijon,0,2,P,G
5634,1978-79,24,Real Sociedad,Zaragoza,4,1,G,P
5635,1978-79,24,Rayo Vallecano,Espanol,2,0,G,P
5636,1978-79,24,Real Madrid,Burgos,4,1,G,P
5637,1978-79,24,Salamanca,Recreativo de Huel,2,0,G,P
5638,1978-79,24,Sevilla,Atletico de Madrid,1,1,E,E
5639,1978-79,25,Espanol,Sevilla,2,0,G,P
5640,1978-79,25,Atletico de Bilbao,Las Palmas,3,0,G,P
5641,1978-79,25,Atletico de Madrid,Santander,3,0,G,P
5642,1978-79,25,Burgos,Barcelona,1,0,G,P
5643,1978-79,25,Celta de Vigo,Salamanca,1,1,E,E
5644,1978-79,25,Sporting de Gijon,Valencia,2,0,G,P
5645,1978-79,25,Hercules,Real Sociedad,0,0,E,E
5646,1978-79,25,Recreativo de Huel,Real Madrid,1,2,P,G
5647,1978-79,25,Zaragoza,Rayo Vallecano,2,0,G,P
5648,1978-79,26,Atletico de Bilbao,Hercules,4,1,G,P
5649,1978-79,26,Barcelona,Recreativo de Huel,2,0,G,P
5650,1978-79,26,Las Palmas,Burgos,3,1,G,P
5651,1978-79,26,Real Madrid,Celta de Vigo,2,0,G,P
5652,1978-79,26,Sevilla,Zaragoza,1,0,G,P
5653,1978-79,26,Santander,Espanol,0,1,P,G
5654,1978-79,26,Rayo Vallecano,Real Sociedad,0,4,P,G
5655,1978-79,26,Salamanca,Sporting de Gijon,0,0,E,E
5656,1978-79,26,Valencia,Atletico de Madrid,2,0,G,P
5657,1978-79,27,Real Sociedad,Sevilla,2,1,G,P
5658,1978-79,27,Zaragoza,Santander,3,2,G,P
5659,1978-79,27,Atletico de Madrid,Salamanca,1,0,G,P
5660,1978-79,27,Burgos,Atletico de Bilbao,1,0,G,P
5661,1978-79,27,Celta de Vigo,Barcelona,2,1,G,P
5662,1978-79,27,Espanol,Valencia,1,0,G,P
5663,1978-79,27,Sporting de Gijon,Real Madrid,0,1,P,G
5664,1978-79,27,Hercules,Rayo Vallecano,4,1,G,P
5665,1978-79,27,Recreativo de Huel,Las Palmas,2,4,P,G
5666,1978-79,28,Barcelona,Sporting de Gijon,6,0,G,P
5667,1978-79,28,Las Palmas,Celta de Vigo,0,0,E,E
5668,1978-79,28,Atletico de Bilbao,Recreativo de Huel,5,3,G,P
5669,1978-79,28,Burgos,Hercules,0,0,E,E
5670,1978-79,28,Santander,Real Sociedad,1,0,G,P
5671,1978-79,28,Real Madrid,Atletico de Madrid,1,1,E,E
5672,1978-79,28,Salamanca,Espanol,2,0,G,P
5673,1978-79,28,Sevilla,Rayo Vallecano,2,0,G,P
5674,1978-79,28,Valencia,Zaragoza,3,1,G,P
5675,1978-79,29,Atletico de Madrid,Barcelona,1,1,E,E
5676,1978-79,29,Celta de Vigo,Atletico de Bilbao,0,0,E,E
5677,1978-79,29,Espanol,Real Madrid,1,1,E,E
5678,1978-79,29,Sporting de Gijon,Las Palmas,3,1,G,P
5679,1978-79,29,Hercules,Sevilla,1,0,G,P
5680,1978-79,29,Recreativo de Huel,Burgos,1,5,P,G
5681,1978-79,29,Real Sociedad,Valencia,1,0,G,P
5682,1978-79,29,Rayo Vallecano,Santander,2,1,G,P
5683,1978-79,29,Zaragoza,Salamanca,1,0,G,P
5684,1978-79,30,Barcelona,Espanol,2,1,G,P
5685,1978-79,30,Recreativo de Huel,Hercules,3,1,G,P
5686,1978-79,30,Las Palmas,Atletico de Madrid,1,0,G,P
5687,1978-79,30,Atletico de Bilbao,Sporting de Gijon,1,1,E,E
5688,1978-79,30,Burgos,Celta de Vigo,1,0,G,P
5689,1978-79,30,Santander,Sevilla,2,3,P,G
5690,1978-79,30,Real Madrid,Zaragoza,2,1,G,P
5691,1978-79,30,Salamanca,Real Sociedad,1,3,P,G
5692,1978-79,30,Valencia,Rayo Vallecano,1,1,E,E
5693,1978-79,31,Espanol,Las Palmas,2,1,G,P
5694,1978-79,31,Sevilla,Valencia,0,2,P,G
5695,1978-79,31,Zaragoza,Barcelona,1,1,E,E
5696,1978-79,31,Atletico de Madrid,Atletico de Bilbao,4,0,G,P
5697,1978-79,31,Celta de Vigo,Recreativo de Huel,3,2,G,P
5698,1978-79,31,Sporting de Gijon,Burgos,3,0,G,P
5699,1978-79,31,Hercules,Santander,1,0,G,P
5700,1978-79,31,Real Sociedad,Real Madrid,0,0,E,E
5701,1978-79,31,Rayo Vallecano,Salamanca,0,0,E,E
5702,1978-79,32,Recreativo de Huel,Sporting de Gijon,1,1,E,E
5703,1978-79,32,Las Palmas,Zaragoza,0,0,E,E
5704,1978-79,32,Valencia,Santander,3,1,G,P
5705,1978-79,32,Atletico de Bilbao,Espanol,1,0,G,P
5706,1978-79,32,Barcelona,Real Sociedad,1,3,P,G
5707,1978-79,32,Burgos,Atletico de Madrid,0,1,P,G
5708,1978-79,32,Celta de Vigo,Hercules,2,1,G,P
5709,1978-79,32,Real Madrid,Rayo Vallecano,4,1,G,P
5710,1978-79,32,Salamanca,Sevilla,3,1,G,P
5711,1978-79,33,Espanol,Burgos,1,0,G,P
5712,1978-79,33,Atletico de Madrid,Recreativo de Huel,1,0,G,P
5713,1978-79,33,Sporting de Gijon,Celta de Vigo,2,2,E,E
5714,1978-79,33,Santander,Salamanca,2,4,P,G
5715,1978-79,33,Real Sociedad,Las Palmas,2,0,G,P
5716,1978-79,33,Rayo Vallecano,Barcelona,1,1,E,E
5717,1978-79,33,Sevilla,Real Madrid,2,1,G,P
5718,1978-79,33,Valencia,Hercules,0,0,E,E
5719,1978-79,33,Zaragoza,Atletico de Bilbao,1,1,E,E
5720,1978-79,34,Hercules,Sporting de Gijon,1,0,G,P
5721,1978-79,34,Recreativo de Huel,Espanol,3,1,G,P
5722,1978-79,34,Salamanca,Valencia,3,1,G,P
5723,1978-79,34,Atletico de Bilbao,Real Sociedad,1,1,E,E
5724,1978-79,34,Barcelona,Sevilla,1,0,G,P
5725,1978-79,34,Burgos,Zaragoza,1,1,E,E
5726,1978-79,34,Celta de Vigo,Atletico de Madrid,2,2,E,E
5727,1978-79,34,Las Palmas,Rayo Vallecano,1,2,P,G
5728,1978-79,34,Real Madrid,Santander,5,1,G,P
6109,1979-80,1,Betis,Rayo Vallecano,1,2,P,G
6110,1979-80,1,Espanol,AD Almeria,5,2,G,P
